Código del Prestador,Nombre de la IPS,Dirección,Clase de Prestador,Clase de Persona,coord_x,coord_y
1100124210,INTEGRAL HEALTH COLOMBIA SAS,Calle 57 # 20-48 barrio san luis Galerias,Instituciones - IPS,Juridica,"-74,07104321032551","4,633377800072365"
1100109444,RESONANCIA MAGNETICA SAN JOSE,Calle 10 #18-75 entrada 4 parqueadero,Instituciones - IPS,Juridica,"-74,08636193023564","4,603357079855949"
1100124279,PSQ SAS,Carrera 40 No 24 D 07,Instituciones - IPS,Juridica,"-74,09070591974327","4,632545090304815"
1100103106,CAM-3,CARRERA 13 N°37-43 PISO 10 CONS.2 TORRE NORTE,Instituciones - IPS,Juridica,"-74,06772322029173","4,625655690144987"
1100124369,DAVITA BOGOTA CENTRO LA 26,CALLE 26A No. 33A - 28,Instituciones - IPS,Juridica,"-74,08319001040844","4,631298190192081"
1100124470,CLINICA ODONTOLOGICA ESPECIALIZADA ORTODENT IPS SAS,KR 41 # 2 C 11 PISO 1,Instituciones - IPS,Juridica,"-74,11381605959089","4,6118912401026835"
1100103839,HOGAR CLARET ACOGIDA,CARRERA 68 I SUR N. 37 A 06,Instituciones - IPS,Juridica,"-74,13704673987493","4,607756620340627"
1100124484,MEDICAL GROUP SERVICIOS DE SALUD BOGOTA IPS,Cra 17 No 61 A - 40,Instituciones - IPS,Juridica,"-74,07527260983719","4,634069059631633"
1100124493,INFECTOLOGOS CLINICOS DE COLOMBIA SAS INFECTOCLINICOS,"CALLE 42 NUMERO 13-28 CONSULTORIOS: 1,2,3,4,6,7,8,9,10",Instituciones - IPS,Juridica,"-74,06690467001495","4,629869399594353"
1100122408,LA CLINICA S A S,TV 73D NO. 39A 63 SUR P 2,Instituciones - IPS,Juridica,"-74,15234128971403","4,6174312503556765"
1100109456,CONSULTORES EN PSICOLOGIA HUSI,CALLE 40 A No 13-09 Piso 22 y Piso 17 Oficina 1702,Instituciones - IPS,Juridica,"-74,06703130013067","4,6284055499642776"
1100124603,SERVICIOS ODONTOLOGICOS Y RADIOLOGICOS ESPECIALIZADOS SAS,CL 57 No. 6 50 AP 202 CONS 2,Instituciones - IPS,Juridica,"-74,06181543994424","4,642653240391809"
1100124608,SALUD MATERNO FETAL S.A.S,Calle 50 No 8 -24 CONSULTORIO 602,Instituciones - IPS,Juridica,"-74,06424408023064","4,636996779867713"
1100111221,ACUDIR LTDA,Calle 52 A No. 9-26 cons. 203,Instituciones - IPS,Juridica,"-74,0641028902208","4,63935290957266"
1100118184,ORALMEDIC CLINICAS ODONTOLOGICAS CARVAJAL,AV PRIMERA DE MAYO No. 71 D - 77 P 2,Instituciones - IPS,Juridica,"-74,1379850598336","4,616707210056135"
1100123127,D & A DENT SAS,CR 20 N° 32 A 29,Instituciones - IPS,Juridica,"-74,07499560982775","4,621655219799526"
1100124732,CONSULTORIO BIOLOGICO MANDALAY S.A.S,AVENIDA DE LAS AMERICAS NUMERO 78-75,Instituciones - IPS,Juridica,"-74,14530869017173","4,630809430420532"
1100124751,Real Lax SAS,Calle 50 No. 9 - 67 Cs 321,Instituciones - IPS,Juridica,"-74,06506208972162","4,636624950232704"
1100117626,ORALMEDIX CLINICAS ODONTOMEDICAS SEDE SULTANA,AK 30 N° 7 25 SUR PISO 2,Instituciones - IPS,Juridica,"-74,10498063020661","4,59730904992915"
1100117586,ORALMEDIX CLINICAS ODONTOMEDICAS SEDE TEJAR,AV 1 DE MAYO N° 52 A 96 SUR,Instituciones - IPS,Juridica,"-74,12669492015506","4,607227329610116"
1100119646,COLORS VISION,CALLE 19 N°13-09,Instituciones - IPS,Juridica,"-74,07546355034408","4,608062639841044"
1100120054,MEDINATURAL IPS SAS,CALLE 39 NO 29 - 67 CASA PISO 1,Instituciones - IPS,Juridica,"-74,08004749962703","4,626796570162843"
1100124820,Fundación Mujer y Familia,Calle 3 No. 30-67,Instituciones - IPS,Juridica,"-74,10064207999801","4,603368469566195"
1100124822,Neuronabebe SAS,AVENIDA CARACAS N° 44-54 TERCER PÍSO CONSULTORIO 306,Instituciones - IPS,Juridica,"-74,06750608041958","4,632041440309193"
1100124826,UNIDAD DE ATENCION PRIMARIA SOLEDAD,CL 36 NO. 28 - 42/ 50,Instituciones - IPS,Juridica,"-74,07742565957082","4,625759240125218"
1100114291,COLOMBIANA DE TRASPLANTES HOSP MAYOR,Calle 24 NO 29 61 CONS 130 131,Instituciones - IPS,Juridica,"-74,0821972902728","4,623825450162558"
1100110879,EMERMEDICA VILLA ALSACIA,calle 12b No 71d-61 LC ST,Instituciones - IPS,Juridica,"-74,12986098027166","4,645055769611654"
1100124885,MIMA S.A.S. sigla MIMA,cra 7 # 32 - 16 local 325,Instituciones - IPS,Juridica,"-74,0682012902112","4,618705530190555"
1100124907,CENTRO DE RECONOCIMIENTO DE CONDUCTORES LA PRIMERA,CR 69 B No. 25 SUR - 01 AP BG 101,Instituciones - IPS,Juridica,"-74,13489037984948","4,614467849776089"
1100117910,R Y S VACUNACIONES SAS,CL 50 # 8 24 CS 204,Instituciones - IPS,Juridica,"-74,06424408023064","4,636996779867713"
1100124959,SORING CLINICA DE HERIDAS Y MEDICINAS INTEGRATIVAS SAS,Calle 6A 69F 54,Instituciones - IPS,Juridica,"-74,13069140986975","4,630614320206848"
1100122408,LA CLINICA S A S,CR 8 NO. 12 21 OF 601,Instituciones - IPS,Juridica,"-74,07579561977538","4,600004999625307"
1100124974,JD SUMINISTROS MEDICOS IPS,Kra 21 No. 39 A - 22 Of. 101,Instituciones - IPS,Juridica,"-74,07398853012229","4,628836979876259"
1100106453,CRUZ ROJA COLOMBIANA SECCIONAL CUNDINAMARCA Y BOGOTA SEDE ALQUERIA,Av. CRA. 68 No. 31 - 41 SUR,Instituciones - IPS,Juridica,"-74,13094421016375","4,6070815797035305"
1100125016,Ips Anmediprev LTDA,Carrera 44 A No 22-50,Instituciones - IPS,Juridica,"-74,09613547027115","4,632031220427297"
1100100518,OPTICA COLOMBIANA S A MARLY,Calle 50 8 20,Instituciones - IPS,Juridica,"-74,06424408023064","4,636996779867713"
1100107335,SEDE SAMU ALQUERIA,AK. 68 N. 31 - 41 SUR PI 1,Instituciones - IPS,Juridica,"-74,13094421016375","4,6070815797035305"
1100118296,Instituto llorente medicina preventiva ltda,Diagonal 54 # 16 a 10,Instituciones - IPS,Juridica,"-74,06867133997183","4,642344350065733"
1100109584,Corsanemos IPS,Calle 46 No. 27 - 23,Instituciones - IPS,Juridica,"-74,07746756957206","4,635731270042462"
1100125101,WELLNESS,CRA 7 N° 32 - 70 LOCAL 308,Instituciones - IPS,Juridica,"-74,0682012902112","4,618705530190555"
1100125114,Maria Teresa Centro de Estetica Corporal,AC 53 21 62 IN 101,Instituciones - IPS,Juridica,"-74,07274679968484","4,641753770317541"
1100125128,CONSULTORIO 1 LABORATORIO Y OPTICA ELITE,CRA 9 No 18-51 LOCAL 115,Instituciones - IPS,Juridica,"-74,07338563031094","4,606071719905879"
1100125128,CONSULTORIO 2 LABORATORIO Y ÓPTICA ÉLITE,CRA 9 No 18-30,Instituciones - IPS,Juridica,"-74,07329676986133","4,605706480416301"
1100125128,CONSULTORIO 3 ÓPTICA PUNTO SELECTO,CRA 9 No 18-38,Instituciones - IPS,Juridica,"-74,07329676986133","4,605706480416301"
1100125128,CONSULTORIO 4 ÓPTICA NUEVA SOCIAL,CALLE 19 No 8-93,Instituciones - IPS,Juridica,"-74,07301028993072","4,605955379642743"
1100125128,RETINOPTICAL,CALLE 19 No 10-27,Instituciones - IPS,Juridica,"-74,07433010013602","4,606941990208295"
1100125128,RETINOPTICAL SAS,CALLE 19 No 8-11,Instituciones - IPS,Juridica,"-74,07264226992174","4,605646190363137"
1100117744,OPTICAS SBC LIMITADA CONSULTORIO,CR 7 No 32 16 LC 121,Instituciones - IPS,Juridica,"-74,0682012902112","4,618705530190555"
1100117713,ORIENTA FAMILIAR IPS EU,CALLE 34 14 57,Instituciones - IPS,Juridica,"-74,06945427025097","4,622747590286238"
1100125320,ISH INTEGRAL SOLUTIONS IN HEALTH SAS,KRA 26 39-27,Instituciones - IPS,Juridica,"-74,07698161963094","4,628185190094069"
1100107091,LABORATORIO DE INVESTIGACION HORMONAL LIH S.A SEDE CENTRO INTERNACIONAL,CARRERA 13A 34-55 OFC. 101,Instituciones - IPS,Juridica,"-74,06886467987886","4,623132540238446"
1100107335,CONSULTORIO EMPRESARIAL INSTITUTO DE DESARROLLO URBANO,CL 22 No. 6 - 27 P2,Instituciones - IPS,Juridica,"-74,07021891981407","4,607363380379355"
1100125441,CLINICA SAN FRANCISCO DE ASIS S.A.S,CALLE 16 16-80,Instituciones - IPS,Juridica,"-74,08030744961238","4,60802036029703"
1100106834,RTS AGENCIA LA SOLEDAD,"CALLE 45 F No. 16A-11 PISO 3, ALA OCCIDENTE, UNIDAD RENAL",Instituciones - IPS,Juridica,"-74,07096126959856","4,634260959855697"
1100117699,ODONTOFAMILY VENECIA II,AC 45 SUR NO. 54 A 63,Instituciones - IPS,Juridica,"-74,14213498988366","4,595319779740235"
1100121915,SIMETRIC TEQUENDAMA INSTITUCION PRESTADORA DE SALUD IPS,CARRERA 10 No 27-51 LOCAL 311 Y 312,Instituciones - IPS,Juridica,"-74,07027749985207","4,614207510270862"
1100107508,LABORATORIO BIOIMAGEN LTDA VERAGUAS,CR 30 NO 3 33 1 PISO,Instituciones - IPS,Juridica,"-74,10064331967311","4,603765550388746"
1100107508,LABORATORIO BIOIMAGEN LTDA AVENIDA 68,AV 68 NO 13 71 1 PISO,Instituciones - IPS,Juridica,"-74,11704433971902","4,638202029689428"
1100107335,CONSULTORIO EMPRESARIAL UNIVERSIDAD DE LOS ANDES,CL 18 A No. 1 - 33 ES - PI 2 - CS 205,Instituciones - IPS,Juridica,"-74,06609829999509","4,601238260171773"
1100108171,CONSULTORIO DE EMPRESA BANCO DE BOGOTA 2,KR 13 A 35 38 Piso 5 Edificio torre B-35,Instituciones - IPS,Juridica,"-74,06825412013306","4,623526090222103"
1100105868,UNIMEDICA SANTAFE KENNEDY II,CR 78 K NO. 33 A 03 SUR,Instituciones - IPS,Juridica,"-74,15063955986734","4,627302099728274"
1100105480,CENTRO DE DIAGNOSTICO PLAZA 54,CARRERA 24 No. 53-73 LOCAL 219,Instituciones - IPS,Juridica,"-74,07391959969559","4,642260890103557"
1100125771,RHS ALIANZA HOMECARE IPS BOGOTA,Cra. 15 # 34 66,Instituciones - IPS,Juridica,"-74,07013924014669","4,623756309805552"
1100111048,CENDIATRA OCCIDENTE 2,CR 68 NO. 17 96,Instituciones - IPS,Juridica,"-74,11319102978251","4,641874349645399"
1100125826,WORK & HEALTH SAS SIGLA W & H SAS,AC 24 No 51-40 OF 413,Instituciones - IPS,Juridica,"-74,09795476982559","4,639248709752236"
1100125872,odontologia estetica s & a sas,carrera 20 numero 53 -10 Local 201,Instituciones - IPS,Juridica,"-74,07115279041713","4,641435499708297"
1100125914,IPS PROFESIONALES EN SALUD SAS,CARRERA 25 #51-37,Instituciones - IPS,Juridica,"-74,07511182038448","4,640261189574404"
1100125921,CAPF SPINNING CENTER GYM CAPITAL TOWERS,Avenida Calle 24 N° 51 - 40 SOTANO 1,Instituciones - IPS,Juridica,"-74,09795476982559","4,639248709752236"
1100125935,TERAMED SAS,TV 27 57 80,Instituciones - IPS,Juridica,"-74,07419590979889","4,646412960435129"
1100125754,Unidad de salud ocupacional sur,Cr 68 # 19 - 51,Instituciones - IPS,Juridica,"-74,11234273987994","4,644014639582465"
1100105597,Centro de Atención en Salud Cafam Procuraduría,cra 5 no 15 80 piso 2,Instituciones - IPS,Juridica,"-74,07143303963295","4,601315840264245"
1100110058,MEDICOS ASOCIADOS SALUD OCUPACIONAL,"DIAGONAL 45 D 20-22 CONSULTORIOS 1,2,3",Instituciones - IPS,Juridica,"-74,0853941599087","4,630269529588285"
1100125980,Soluciones Integrales en Salud AURUM MEDICAL SAS,Calle 2 N° 28 06,Instituciones - IPS,Juridica,"-74,10014579044794","4,600903620095137"
1100117729,ZONAMEDICA MR SAS,CALLE 40 NO. 26A-50,Instituciones - IPS,Juridica,"-74,07798166013782","4,630498609842069"
1100126213,CENTRO DE DIAGNOSTICO PSICOCENSOMETRICO GUIAR SALUD IPS,CRR 27 Nº 13 39,Instituciones - IPS,Juridica,"-74,11825229978999","4,619357599999781"
1100126221,Asoder Consultores S.A.S,Carrera 57A 4D - 12,Instituciones - IPS,Juridica,"-74,11771079982829","4,623469450405309"
1100126264,Unidad de Servicios Medicos IPS Mevisalud SAS,Calle 13 No.28-61,Instituciones - IPS,Juridica,"-74,09086141003411","4,613065420002658"
1100117699,ODONTOFAMILY KENNEDY CENTRAL,CLL. 33 A No. 78 A 16 SUR,Instituciones - IPS,Juridica,"-74,14775486018259","4,624810899636674"
1100109361,CLINICA DE MARLY - REHABILITACION,CARRERA 13 No. 50A-04,Instituciones - IPS,Juridica,"-74,065109650126","4,6374515997759325"
1100126377,SO-SIMETRIC SAS,CARRERA 57 No 44 B - 21,Instituciones - IPS,Juridica,"-74,09206531960147","4,647617020354062"
1100108258,SEDE ALQUERIA,"Av. Carrera 68 No.31-41 sur. Consultorio No.6, Primer Piso.",Instituciones - IPS,Juridica,"-74,13063872008509","4,60687358960855"
1100119086,VIVA 1A IPS LAS AMERICAS,AVENIDA LAS AMERICAS No 61-43,Instituciones - IPS,Juridica,"-74,11694690035847","4,627748500283307"
1100126412,FISIOMEDICAL CENTER SOCIEDAD LTDA,CR 53F No. 4B 02,Instituciones - IPS,Juridica,"-74,11629273998204","4,620424529560572"
1100126445,CUIDANDOTE EN CASA SAS,CRA 27 B No. 53A - 57,Instituciones - IPS,Juridica,"-74,07682577001397","4,643387099592852"
1100126466,valoramos bogota s.a.s,KR 13 # 41-36 LC 31,Instituciones - IPS,Juridica,"-74,06640078970072","4,6292735597784125"
1100115070,OPTICA UNIVER KENNEDY 2,TV 74 F # 40 F 25 SUR,Instituciones - IPS,Juridica,"-74,15470480034567","4,61702539956177"
1100126515,DIDENT BUITRAGO,AK 30 No. 4 A 58,Instituciones - IPS,Juridica,"-74,09922880008737","4,604422969697572"
1100105711,SEDE CALLE 45 COLCAN,Calle 45 No. 8-98,Instituciones - IPS,Juridica,"-74,06576720972747","4,632182669678578"
1100119086,VIVA 1A IPS MARLY,calle 49 N° 13 -61,Instituciones - IPS,Juridica,"-74,0661170900559","4,636132760376783"
1100126688,CENTRO MEDICO CURARE SAS,Calle 23 N°4A-36,Instituciones - IPS,Juridica,"-74,06827679989904","4,607975250354188"
1100109186,ODONTOSANITAS ZONA INDUSTRIAL,AC 13 NO. 65 21 LC 29,Instituciones - IPS,Juridica,"-74,1160588501231","4,63426463986116"
1100126716,LABORAL HEALTH SAS,CL 50 # 8 27 CS 507,Instituciones - IPS,Juridica,"-74,064355149729","4,636660810019213"
1100126729,RESPIMED S.A.,CARRERA 29 NUMERO 39 B 08,Instituciones - IPS,Juridica,"-74,07901729009964","4,629945329946113"
1100126740,OPTICAS 20 20,CALLE 38 SUR #86F - 09,Instituciones - IPS,Juridica,"-74,16415412042883","4,63580373018077"
1100126740,OPTICAS 20 20,kR 13 No. 59- 05 LOCAL 1,Instituciones - IPS,Juridica,"-74,06421843961746","4,646118919567462"
1100119629,Sede Ambulatoria Corazón Sano,Calle 35 # 14-58,Instituciones - IPS,Juridica,"-74,06987632033102","4,6240518096164775"
1100122580,ODONTOLOGIA DE MARLON BECERRA CALIMA,AV. 19 N° 28 - 80 LC B 21 B23,Instituciones - IPS,Juridica,"-74,0865707301487","4,617069089720414"
1100126841,BALMEC SAS,CL 50 # 13- 62 CS 607,Instituciones - IPS,Juridica,"-74,0661982402654","4,63751027007762"
1100124826,EPS SANITAS CENTRO MEDICO PALERMO,CR 23 NO. 45 C - 31 P CONSULTORIOS 312-313-314-317-315 -,Instituciones - IPS,Juridica,"-74,07449821984144","4,6361588596939365"
1100108171,CENTRO INTEGRAL DE DIAGNOSTICO COLSUBSIDIO,KR 43 # 13 66/70,Instituciones - IPS,Juridica,"-74,1012636602757","4,623900399813387"
1100126887,NATIONAL CLINICS CENTENARIO SAS,CALLE 13 17 21,Instituciones - IPS,Juridica,"-74,08281194992954","4,605925729791416"
1100126917,Colcuidar Sociedad por acciones simplificada en decir COLCUIDAR SAS,Calle 22 B # 66-46 Cons.504,Instituciones - IPS,Juridica,"-74,10735344019807","4,646728439743719"
1100122160,EVALUACIÓN MEDICA PARA CONDUCTORES SAN DIEGO,KR 13A # 28-38 LC 152-153-154-156-157,Instituciones - IPS,Juridica,"-74,07045603013331","4,61688672980629"
1100126941,ORTHOEVOLUTION IPS,Calle 51 No. 27-11,Instituciones - IPS,Juridica,"-74,07649913988172","4,64000862958581"
1100116369,OPTICAS GMO COLOMBIA S.A.S.,CARRERA 13 N 58 82,Instituciones - IPS,Juridica,"-74,06423279020413","4,6448266403572855"
1100116369,OPTICAS GMO COLOMBIA S.A.S.,CALLE 19 # 4 - 98 LC 102,Instituciones - IPS,Juridica,"-74,06992624959283","4,604601160172834"
1100116369,OPTICAS GMO COLOMBIA S.A.S.,CARRERA 23 No. 53-10,Instituciones - IPS,Juridica,"-74,07344249995661","4,641681069935508"
1100116369,OPTICAS GMO COLOMBIA S.A.S.,CARRERA 71D No. 6 - 94 SUR Local 12- 26,Instituciones - IPS,Juridica,"-74,13528837035128","4,618916270168504"
1100116369,OPTICAS GMO COLOMBIA S.A.S.,CARRERA 7 No. 16 - 74,Instituciones - IPS,Juridica,"-74,07222184040246","4,603045640157482"
1100116369,OPTICAS GMO COLOMBIA S.A.S.,Avenida Calle 19 Nº 28-80 Local. A-13,Instituciones - IPS,Juridica,"-74,08590989978131","4,618176169721212"
1100127099,ART MEDICA S.A.S BOGOTA,"trasversal 27a # 53b -96 Piso 1 Consultorio 1, sala de procedimientos menores, Piso 2 Consultorio 2,Consultorio 3, Consultorio 4,Consultorio 5,Consultorio 6.",Instituciones - IPS,Juridica,"-74,07515004010655","4,644797230300495"
1100119087,GIMNASIO GOLEMAN,CARRERA 27A 40A 46,Instituciones - IPS,Juridica,"-74,07832276033267","4,631340060053931"
1100115308,CLINICA ODONTOLOGICA CLINI STETIC DOS,"CALLE 57 No. 16-03 CS 1-2-3-4 Primer Piso, 10-11 Segundo Piso, 17-18 Tercer Piso.",Instituciones - IPS,Juridica,"-74,06790109031125","4,6442366598961335"
1100110677,DENTISALUD CHAPINERO,CR 9 No. 60-09 AP 201,Instituciones - IPS,Juridica,"-74,06226470987572","4,646212759915288"
1100121832,SIES SALUD KENNEDY,Transversal 73D # 39A - 62 sur piso 3 y 4,Instituciones - IPS,Juridica,"-74,15144184973917","4,617306209561496"
1100123845,Multiopticas,CR 71 D NO. 6 94 SUR LC 1025 PLAZA DE LAS AMERICAS,Instituciones - IPS,Juridica,"-74,13537804018294","4,61816430031461"
1100123845,Multiopticas,AC 19 NO. 28 80 L-A-118 CC CALIMA,Instituciones - IPS,Juridica,"-74,0865707301487","4,617069089720414"
1100123845,Grand Vision By Lafam,CR 71 D NO. 6 - 94 SUR LC 1216 CC PLAZA DE LAS AMERICAS,Instituciones - IPS,Juridica,"-74,13528837035128","4,618916270168504"
1100127266,UNIMOS SALUD SAS,CL 44 BIS B SUR NO. 68 B 13,Instituciones - IPS,Juridica,"-74,14275576976243","4,595865609800404"
1100126740,OPTICAS 20/20,Trans 74 F No. 40 B - 09 Sur,Instituciones - IPS,Juridica,"-74,1533931800808","4,617257489955889"
1100127317,ARCOIRIS DE ESPERANZA S.A.S,carrera 72 a nro 8 b -62 int 2,Instituciones - IPS,Juridica,"-74,13661315991823","4,639205349564278"
1100127342,MOTION CENTRO MEDICO DEPORTIVO,KR 33 # 26 A 17,Instituciones - IPS,Juridica,"-74,08275492038375","4,630590210226284"
1100127373,COTIDIANO Y FAMILIAR INSTITUCIÓN PRESTADORA EN SERVICIOS DE SALUD SAS CYF IPS SAS,AC 57 25 16 Piso 1,Instituciones - IPS,Juridica,"-74,07359223024986","4,645622669588738"
1100119646,EXPOVISION MAPAGO,CL 19 # 12 57,Instituciones - IPS,Juridica,"-74,07523136009765","4,607573609756918"
1100119646,EXPOVISION MAPAGO 2,CL 19 # 13 - 21,Instituciones - IPS,Juridica,"-74,07575672991011","4,607928409577662"
1100119646,OPTICAS PUNTO VISUAL,CL 19 # 10 - 31,Instituciones - IPS,Juridica,"-74,07436559975942","4,606967239958102"
1100122936,ORTODENT PATIO BONITO,DIAGONAL CALLE 38 SUR NO. 86 C 64 PISO 2,Instituciones - IPS,Juridica,"-74,16368200005148","4,635602820199335"
1100127414,D&G ARTE DENTAL SAS,DIAGONAL 3 NO. 81 F 17 TERCER PISO,Instituciones - IPS,Juridica,"-74,15513082008096","4,637696070078686"
1100127417,ODONTOLOGIA D SAS,Carrera 71d 1-13 sur Local 2,Instituciones - IPS,Juridica,"-74,13728934968034","4,6222675797706945"
1100127418,STUDIO ORAL DIGITAL S.A.S,CARRERA 78 8 -80 PISO 2,Instituciones - IPS,Juridica,"-74,14101268956492","4,639240809883798"
1100127480,PLATINUM HEALTH GROUP IPS SAS,CARRERA 19 Nº 39-31 OF 101,Instituciones - IPS,Juridica,"-74,0736344097457","4,626402490135697"
1100127525,OPTICA VISION COLOMBIA SAS,CRA 16 N° 50 - 98,Instituciones - IPS,Juridica,"-74,06859099016124","4,638617919797905"
1100111076,PROSALUD KENNEDY,CALLE 40 SUR No. 78A 31,Instituciones - IPS,Juridica,"-74,15335370990384","4,619231450147772"
1100127548,CORPORACION CREHABIN IPS SAS,CRA 39 A N° 33 SUR 44 PISO 1,Instituciones - IPS,Juridica,"-74,12158409009335","4,596171099843328"
1100123293,Colmedicos Bogota Teusaquillo,Calle 38 No.15-53,Instituciones - IPS,Juridica,"-74,07042103985468","4,626328559701787"
1100127561,HIDROFISIO IPS SAS,calle 4 sur 68 bis 44 oficina 201,Instituciones - IPS,Juridica,"-74,1265358204334","4,618942650380001"
1100123846,ODONTOLOGíA DE MARLON BECERRA SEDE AMERICAS,Tv 71 Bis No. 5 C - 52,Instituciones - IPS,Juridica,"-74,13323288035245","4,629430250306084"
1100107981,CENTRO MEDICO ZONA INDUSTRIAL LTDA,Carrera 67 N° 10-54,Instituciones - IPS,Juridica,"-74,11965534968618","4,632431189820491"
1100119087,GIMNASIO GOLEMAN,CL 39 # 21 - 30,Instituciones - IPS,Juridica,"-74,07471752016188","4,627936759790019"
1100127610,IPS FUERZA LIDER SAS,Carrera 71 A # 3 A 19,Instituciones - IPS,Juridica,"-74,133897170132","4,626159640163938"
1100109523,VIRREY SOLIS IPS S.A. BOSA,AK 86 N° 43 - 04 SUR LC 35,Instituciones - IPS,Juridica,"-74,17183781978736","4,627376740102545"
1100127632,Oxymaster S. A.,Calle 21 N 42-81,Instituciones - IPS,Juridica,"-74,09710422964322","4,629301699930579"
1100117448,LICOOS LIGA CONTRA LA OSTEOPOROSIS,DIAGONAL 48 Nº 18-09,Instituciones - IPS,Juridica,"-74,0708200903685","4,636117930262454"
1100107190,INSTITUTO DE REFERENCIA ANDINO S.A.S,"Carrera 9 # 49-02, Consultorio 402",Instituciones - IPS,Juridica,"-74,06446418005166","4,636201330065176"
1100127771,PROGRAMAS DE MEDICINA LABORAL IPS SAS,CARRERA 24 N° 36 - 08,Instituciones - IPS,Juridica,"-74,07543442965752","4,625878069904941"
1100119239,INSTITUTO DE RECONOCIMIENTO DE PERSONAS IRP GALERIAS,CL 52 NO. 25 44,Instituciones - IPS,Juridica,"-74,07508891963293","4,641071170237697"
1100106495,ANALIZAR LABORATORIO CLINICO AUTOMATIZADO S.A.S.,CRA 13 A 28-21 LC 7,Instituciones - IPS,Juridica,"-74,07099059959259","4,616802510227724"
1100105711,SEDE ALLIANZ ESPERANZA,Cr 46 No. 22B - 20 P1 CS3,Instituciones - IPS,Juridica,"-74,09587364999338","4,63468827014349"
1100109199,JAVESALUD ALLIANZ SALITRE,CARRERA 46 No 22 B - 20 LOCAL 04,Instituciones - IPS,Juridica,"-74,09587364999338","4,63468827014349"
1100100733,CEUSA CENTRO DE ESPECIALISTAS EN UROLOGIA S A,CL 50 NO. 9 67 CS 317,Instituciones - IPS,Juridica,"-74,06506208972162","4,636624950232704"
1100128023,ASMED SALUD SAS,DIAGONAL 5 A # 73 - 05,Instituciones - IPS,Juridica,"-74,14126080963628","4,62730380991797"
1100128041,UNIDENT AMP CLINICAS ODONTOLOGICAS,AUT SUR # 54A 31,Instituciones - IPS,Juridica,"-74,14191105964626","4,595307199878"
1100128081,IPS PROACTIVA ENFASIS EN PATOLOGIAS CRONICAS SAS,calle 28 # 13 a 24 OFICINA 511,Instituciones - IPS,Juridica,"-74,07099059959259","4,616802510227724"
1100104573,Sede C,Carrera 27 a No 40 A - 94,Instituciones - IPS,Juridica,"-74,07825013962677","4,6319556099506"
1100103155,PROSEGUIR SEDE 3,CARRERA 16 No 59-04,Instituciones - IPS,Juridica,"-74,06736256017989","4,646716960299135"
1100117313,I P S DENTI EXPRESS E U,Cra 63 No 57 B - 27 SUR,Instituciones - IPS,Juridica,"-74,15459756036537","4,599598990241195"
1100128152,HOMEMEDICAL CARE S.A.S.,AVENIDA CARACAS N° 34 -86 OF 207,Instituciones - IPS,Juridica,"-74,0690000398225","4,623447660142469"
1100128192,VISION MEDICA DE AMBULANCIAS SAS,CL 25 SUR # 69C 69,Instituciones - IPS,Juridica,"-74,13591599000263","4,615418259942845"
1100128195,FUNDACION SARON,CL 7 A No. 71 B 23,Instituciones - IPS,Juridica,"-74,13436487978132","4,632448200264319"
1100128295,odontologia de marlon becerra galerias,cra 24 n. 53-66 piso 2,Instituciones - IPS,Juridica,"-74,07380278008111","4,642199070290653"
1100107782,IPS SURA CHAPINERO 2,Carrera 9 # 49- 42 Piso 2 Edifico Marly,Instituciones - IPS,Juridica,"-74,0643979796051","4,6364891101215555"
1100107994,USIS PERCODEN SAS,CALLE 49 No 8 - 07 PI2,Instituciones - IPS,Juridica,"-74,06435096986796","4,6359226102049655"
1100128310,CENTRO DE RECONOCIMIENTOS EN SALUD PARQUE CENTRAL BAVARIA,CR 13 No. 29 - 17 LC 140 MZ 1,Instituciones - IPS,Juridica,"-74,06943820028884","4,616225789671694"
1100128330,INNOVA ODONTOLOGIA ESPECIALIZADA SAS,CLL 52 A NO 20-45 Piso 1 cons 102-2 piso 2 consul 3-4,Instituciones - IPS,Juridica,"-74,07187573030328","4,640750690442291"
1100115070,OPTICA UNIVER SAN BASILIO,CRA 85A # 44-09 SUR LC 5 Y 6 CC PORTAL SAN BASILIO,Instituciones - IPS,Juridica,"-74,17183781978736","4,627376740102545"
1100106516,LABORATORIO BIOCLINICO G.V. LTDA.,CL 17 No. 8-35 PISO 2 CS 202,Instituciones - IPS,Juridica,"-74,07360066004048","4,604198870283923"
1100128366,COE CENTRO OCUPACIONAL EMPRESARIAL SAS SIGLA COE OCUPACIONAL,KR 28 # 53A 53 PISO 1 CONS 101 PISO 2 CONS 7,Instituciones - IPS,Juridica,"-74,07728835028301","4,643470390197483"
1100128384,AMI PALLIUM COLOMBIA SAS,CARRERA 71 F No 6B-22 LOCAL 1,Instituciones - IPS,Juridica,"-74,13614061014616","4,6316261399685965"
1100124826,EPS SANITAS CENTRO MEDICO CALLE 13,AC 13 NO. 65-21 LC 100 CC CENTENARIO ZONA INDUSTRIAL,Instituciones - IPS,Juridica,"-74,1160588501231","4,63426463986116"
1100128474,CANUS SAS,Calle 39 No. 7 - 40 Ofic. 209 Edificio Centro Comercial Plaza 39,Instituciones - IPS,Juridica,"-74,06595974025242","4,626240209922093"
1100115099,LINDE COLOMBIA AGENCIA LISA TEUSAQUILLO,DIAGONAL 40A No. 13A-32,Instituciones - IPS,Juridica,"-74,06807706039393","4,627898629756284"
